,AAPL,AMZN,GOOGL,MSFT
2019-08-05,46.783208295879874,88.2615602623906,57.29274749291441,126.88530296972561
2019-08-06,47.40057615980141,89.13272219325208,57.31129385359001,127.59994965986357
2019-08-07,47.77314250703334,89.6791457170885,58.191185132038484,128.69490187908843
2019-08-08,49.015145190811076,91.51434575140829,59.98660870622432,131.29634310470587
2019-08-09,48.52202488787378,90.39914785464296,60.18416930446838,131.360989047506
2019-08-12,48.742922996732176,89.13406995559413,59.69786012692875,129.68970439053402
2019-08-13,50.13887471186473,90.98579391186148,60.1392326299449,131.0327757748847
2019-08-14,49.32639430456124,88.29551517605486,58.6472952794751,128.8890328518371
2019-08-15,48.733477573885914,88.50832003739231,57.682290658384254,127.41762779918864
2019-08-16,49.9753427035468,89.63785730334767,58.228173349554886,129.7595600436475
2019-08-19,50.787261027944005,90.64516337750308,58.963874712751135,131.49203551759047
2019-08-20,50.871725314374345,90.19857641810177,59.17299271710537,131.2201683925579
2019-08-21,51.54951079644811,90.96845147393091,59.69806371861401,132.54553722861257
2019-08-22,51.36656182805653,90.11310798406008,60.09735528400024,131.22981288558864
2019-08-23,49.22745488456592,87.60172263664296,58.46083710417418,128.36232873551387
2019-08-26,49.8490175653061,88.07103680112566,58.2764839502672,128.801417681507
2019-08-27,49.450171394290784,88.12284883455868,58.31281184344464,129.54912886541257
2019-08-28,49.67974686621303,88.0710871207796,57.79788126574012,129.12873576113932
2019-08-29,50.41658638027247,89.2923082354408,59.157449539421464,131.74099008015384
2019-08-30,50.669111086274285,88.69753693122699,59.15548406492009,131.3932410862399
2019-09-03,49.673639148966494,89.38709885526644,58.84674225623784,130.0331105364575
2019-09-04,50.69460114839855,90.16601567499184,59.29071251841217,131.5180598232818
2019-09-05,51.44228010114681,91.7770401856225,60.7294852846772,132.94799149338218
2019-09-06,51.693784733663634,91.88765296272207,60.67709085822654,132.88536850354612
2019-09-09,51.77297701449192,91.44137306006863,60.159220729103716,131.67494905420702
2019-09-10,52.579322126557834,91.05353323793332,60.240919977569604,130.1682604801004
2019-09-11,53.918536138305896,91.12075885129447,60.43301657971918,129.6326280208552
2019-09-12,54.083644142535924,92.119594673723,61.60990266158325,131.20702039146184
2019-09-13,53.10317311032726,92.08361363605825,61.87269485830156,130.9604894264841
2019-09-16,53.26394704636101,90.25513646254946,62.002726844237245,130.15017973691175
2019-09-17,53.4207930867229,91.15488382836858,61.771695152454264,131.1287033058775
2019-09-18,53.87862423237323,90.81720185024794,61.82467391763658,131.93365990617238
2019-09-19,53.55554874108363,91.04645945982847,61.944635467850645,134.12445324021908
2019-09-20,52.837324394624424,89.71787381760988,61.29496354945604,133.37843256290898
2019-09-23,52.86401013273844,89.0363486311482,61.508675911929885,133.01942456092485
2019-09-24,52.76098375720525,87.1840971290969,60.64335625853695,131.14623398247247
2019-09-25,53.408819766757155,88.09237016860652,62.04865424100091,132.99601010423365
2019-09-26,53.2667875229116,87.04023894061807,62.05760381075522,132.74905848582537
2019-09-27,53.04709454574593,86.09902641602055,61.6761309662814,132.04156301242304
2019-09-30,54.08849367889065,86.650433388799,61.08129045807559,132.187451936665
2019-10-01,54.39712649226925,86.69603359201052,60.35938839533003,131.2712940128776
2019-10-02,53.08780045258448,85.520486360229,58.653720601569596,128.62036072767003
2019-10-03,53.500965987493245,86.17239783214765,58.77924456257436,129.98665523905981
2019-10-04,54.82927890384731,86.72658702954958,59.82732823001416,131.26183583671613
2019-10-07,54.95248228941792,86.65852380103684,60.051861807371786,130.75584870159994
2019-10-08,54.41257465354063,85.160987722823,59.68566824730697,130.01536985005274
2019-10-09,55.03255129542772,85.86472124806704,60.10049431708181,131.27813889569012
2019-10-10,55.64661171016433,86.01209541446774,60.70032193594985,132.48264297867186
2019-10-11,57.09857950382692,86.45041913614907,60.73642317372165,133.2265107381917
2019-10-14,57.20314839290374,86.83872872397465,60.86493053325346,133.3326758788208
2019-10-15,57.12128939696193,88.16317345657416,61.70229627474522,134.6013708720614
2019-10-16,56.74366258672587,88.98402899643122,62.0065444868231,134.14965131427687
2019-10-17,57.07293268871213,89.29523378356157,62.524217098896486,133.62473234004892
2019-10-18,57.21007410172234,87.85172179081891,62.31267250117281,131.2059350996832
2019-10-21,58.29272305973509,89.19709467844359,62.39471918237217,132.138491173736
2019-10-22,58.12831143297205,88.29165097760232,62.06438979506928,130.10259038018066
2019-10-23,58.981569712369485,88.10919099601684,62.847310384811514,131.14977156034496
2019-10-24,58.994033352063084,88.87661188977002,62.7754894350246,132.6262167645482
2019-10-25,59.8460116303958,88.1588425377002,63.233853125860044,134.56842976944355
2019-10-28,60.21062573745417,88.7403893275072,64.16869869719433,136.6479797068242
2019-10-29,59.23770677917072,88.16434719824322,63.42148801974855,136.88818007921643
2019-10-30,58.89730642828656,88.88615695278484,63.01419720999533,137.6354484575518
2019-10-31,60.31749697195976,88.90540295290282,62.95902528458486,137.03528114108062
2019-11-01,61.84176789655022,89.54171205452225,63.426315683242024,137.43214435603903
2019-11-04,62.47505809811463,90.1881381121511,64.2068651377689,137.46540803880688
2019-11-05,62.46047322750034,90.17524163358618,64.69426672628275,138.4184004264165
2019-11-06,62.44460470118786,89.72951162704402,64.57126435025398,137.06779108807544
2019-11-07,63.06004856519917,89.43894389922664,65.60058315491243,138.3117474664352
2019-11-08,63.300095865266364,89.2112441975464,65.52349037395541,138.5490996117121
2019-11-11,63.82144727100221,88.63900754070804,65.25215442250348,139.8690789489917
2019-11-12,63.763631254665455,88.79744241952565,64.73634481717515,140.081023788502
2019-11-13,64.34670030948011,87.63785355498395,64.71357138798321,140.77881277415622
2019-11-14,63.93425127047857,87.66859130067122,65.13959908299174,141.30390508461574
2019-11-15,64.69914240718907,86.92444400282973,66.39463569042947,142.86133575538648
2019-11-18,64.90827778782997,87.55221267788411,66.29229687985466,143.75182961886654
2019-11-19,64.90228412361596,87.59172373798592,65.80347299542522,143.408066345599
2019-11-20,64.00830545950491,87.24567049294404,65.45734938363393,143.81252935443862
2019-11-21,63.8735399979927,86.66338488301484,64.8542378953492,143.039834686027
2019-11-22,63.586116717309906,87.23175675602371,64.58754645692397,143.60488887733257
2019-11-25,64.76073495846578,88.68201397720354,64.73497783632965,144.59044162900534
2019-11-26,64.277567072452,89.89060026160428,65.34687085759573,145.68142973726125
2019-11-27,65.18495013369802,90.92158635207667,65.4816503554417,145.92786219029577
2019-11-29,64.90902608247335,90.08474184666296,65.28873252695467,145.28669577138982
2019-12-02,64.40195053159925,89.06548283227852,64.72154252102925,143.72593931252166
2019-12-03,63.04368797505842,88.45774637265275,64.6127030176202,143.0270731214109
2019-12-04,63.74542842418534,87.98069393149913,65.7860533243644,143.65355921101977
2019-12-05,64.34211893425416,87.02172894648785,66.07097588610822,143.50825835283462
2019-12-06,65.82917711801603,87.4836155474106,66.942414829669,145.26258978365652
2019-12-09,64.90334325528103,87.43138911794973,67.12819358711714,144.9796098873738
2019-12-10,65.42592541779459,86.95182235235085,67.37915255335137,145.01272979284897
2019-12-11,65.6484474710325,87.36764009987922,67.33920741872086,145.2251649078735
2019-12-12,66.15271973745037,87.97030339881157,67.48638692467894,146.7433767550541
2019-12-13,66.73251339107226,88.05582971274168,67.36573354423878,147.761397912308
2019-12-16,68.1742962004352,88.4726052425148,67.77628121108951,149.08132066488272
2019-12-17,68.08434015329746,89.46935507329596,67.75419204842751,148.34944433055446
2019-12-18,68.18727511273617,89.27479833312378,67.45618844270429,148.15019998857676
2019-12-19,68.06990831796698,89.606565431472,67.8266269362943,149.06939199863345
2019-12-20,68.0772813924251,89.3390377646396,67.53690565097936,150.62334925346156
2019-12-23,68.91401958084478,89.62931957016335,67.5547092967308,150.89245702047054
2019-12-24,69.26359538819312,89.60487648655769,67.20249942120344,151.03976000283
2019-12-26,70.42373454577923,93.37885589308341,67.87391533064338,151.93492558278305
2019-12-27,70.5463680866908,93.69218589389428,67.70843222989618,152.28340221444245
2019-12-30,70.98639056217436,92.46616894486388,66.91226286820631,151.43211020265016
2019-12-31,71.41241786336936,92.45875928511215,66.85737379901461,151.2785036200984
2020-01-02,73.07594267596434,94.90300283375979,68.0189975896355,153.44311197289517
2020-01-03,72.38295687195672,94.05726197382533,68.1706910513428,152.33756039315963
2020-01-06,73.07880040097835,95.21833364609844,69.69947509598387,152.60847669016445
2020-01-07,72.59131319657003,95.40400192445534,70.11711681776116,151.19485158897615
2020-01-08,73.88677529587002,94.81272154787777,70.53043477098015,153.26066558536422
2020-01-09,75.09299915708131,95.1574983292798,71.16934872702247,154.80391674514078
2020-01-10,75.84059200049147,94.27531063203152,71.68093371950627,155.2115937250367
2020-01-13,76.90102672954643,94.5694608654635,71.92607893982598,155.9178825559483
2020-01-14,76.42486100831078,93.70213322480171,71.76913788443893,156.02244686324738
2020-01-15,75.78779538200047,93.09942193395086,71.76390615059243,156.17075534239083
2020-01-16,76.76109049410653,93.92659754007335,72.62020676128434,159.0182088685669
2020-01-17,77.56298564947522,93.42847624320757,73.8651370507464,160.11835020617346
2020-01-21,77.10670096283229,94.6026728429647,74.56593898921413,159.72532952041385
2020-01-22,77.44243009663516,94.53931821467333,74.6500809184034,159.41297487744774
2020-01-23,77.6944391102814,94.21130108262427,74.61176165830425,159.4803765770571
2020-01-24,77.47982051890872,93.24081642124176,73.66530892915915,158.65961044679253
2020-01-27,75.393623375109,91.41261188496014,71.54380117530602,156.09317760078403
2020-01-28,77.2735843955455,92.61342933169303,72.01566242444464,158.3393433620859
2020-01-29,78.71494634607501,93.07912023767881,72.15898747937644,160.522228331051
2020-01-30,78.87365450039087,93.65834675446462,72.53807197431742,165.06755734878996
2020-01-31,75.52186468632229,100.48987419465276,71.7105112244535,163.7596505284042
2020-02-03,75.37095438722156,100.65752336092123,74.07151477173612,167.06901466889747
2020-02-04,77.08768818393942,102.69755455842896,72.88691390834643,171.5698776039438
2020-02-05,78.31994967628016,102.33932834882388,72.54092749035583,173.2531484713206
2020-02-06,78.93625260935035,102.65365400013884,73.57103264525307,175.5662322242611
2020-02-07,78.40639975661813,104.48757387017507,73.81569696656337,177.12682886971467
2020-02-10,78.24873671882942,106.95683774123717,75.0335484932857,180.19077569525
2020-02-11,78.02916315340956,107.94534366543336,75.57787321607157,178.06104568847422
2020-02-12,79.68647974878348,108.48592355558135,76.09249153926139,177.88734214124887
2020-02-13,79.23009949389233,107.78442466404923,76.10533063376046,176.1322385020473
2020-02-14,79.31625477491369,107.19491682001296,76.24415224783357,178.55942581530073
2020-02-18,77.81314958001353,108.027466708943,76.11895412237563,178.8083495170837
2020-02-19,78.95325050681008,108.99201446496677,76.21685581917873,181.16440678725036
2020-02-20,77.86967737412864,107.9264729479556,75.62548836709261,177.13610542983787
2020-02-21,76.5528867143489,105.02537941492177,74.08257925671722,173.66598776480623
2020-02-24,72.6256838928952,100.67396663546371,70.77424361810863,165.02431559329395
2020-02-25,70.47519986950698,98.62471290038756,68.76370504245347,162.52993009326516
2020-02-26,70.65611427972698,99.00713446411129,68.3648847968897,162.55875958072386
2020-02-27,66.94042388851985,94.33464737865678,65.33915755414242,153.81598949628645
2020-02-28,66.37530121184534,94.13216546628124,65.78170676690527,155.50966617802018
2020-03-02,72.07374834602585,97.55548165267847,68.34486674546001,163.2159581864642
2020-03-03,70.56367406083015,95.74176525963853,67.09566598409988,159.5738103041317
2020-03-04,73.24251431933256,98.68025067843334,68.60264364112629,162.59854675770103
2020-03-05,71.56399563999672,96.29421477386106,66.32705594939121,160.76844807295078
2020-03-06,70.34391831937293,94.85835885549349,64.169605292706,154.84890659174368
2020-03-09,64.7436600388413,90.29046129367258,60.42873047931793,146.8195986869224
2020-03-10,69.36866782392107,94.02610706210484,61.533442426751485,153.07585085712236
2020-03-11,66.31505075531452,91.11382245829526,59.380726663808964,146.21847050319627
2020-03-12,61.33222654224837,83.89970653992293,54.95634789198356,137.582829158629
2020-03-13,66.02605877617158,88.45653652802125,58.38352061976009,147.22543930542176
2020-03-16,59.963326680149265,84.7830224801997,54.16916301607826,133.27284009984044
2020-03-17,60.43475484030156,89.87172791467312,54.336430418645975,138.29296574002504
2020-03-18,60.008421936800076,91.89374726679488,54.38909181729989,135.39976951376914
2020-03-19,59.53714195651159,93.48628886097653,54.26906420842771,136.27217521478954
2020-03-20,55.03483078836785,92.75755256570883,52.89381428548733,130.1988355323994
2020-03-23,55.1853481008583,95.01111434311098,51.867458192852254,134.15510052484032
2020-03-24,58.54609125720811,96.75248374367501,54.649535345469985,135.12752905881962
2020-03-25,60.017820763909,94.90805042635044,55.11276476187668,144.58618872458067
2020-03-26,61.86657880884864,97.18989619327137,56.80736224268521,145.3639838287449
2020-03-27,60.79623742236552,95.62200982660417,56.57653032002336,146.35214830628018
2020-03-30,61.438611527844394,97.72190989618524,56.50496161667328,150.51912903009224
2020-03-31,61.458171473619146,97.96528909724651,58.25933821839834,151.9949180036981
2020-04-01,58.88689032221802,95.31617755724622,54.82958016247611,147.51323404790386
2020-04-02,59.00879463865271,95.73729233621393,54.84986953842614,146.54572282412715
2020-04-03,58.8482651873904,95.83579282290799,54.06759063247243,150.64963238257855
2020-04-06,62.96248267623987,99.41134809203331,57.22811176968314,153.31443310698157
2020-04-07,63.10492052928044,101.34820511328475,59.542472995366246,159.9633475709134
2020-04-08,64.65456863974228,101.842815571859,60.09110362615145,156.42038329900794
2020-04-09,64.84862870733366,102.78017373528183,61.82209095115341,159.91957790912082
2020-04-13,66.69024182583041,108.57087305838921,60.9002684038001,158.27974510320865
2020-04-14,69.0625943740675,114.5560968051779,63.55693244626517,165.71224485023546
2020-04-15,69.70892072671921,116.52092960110248,62.82106676241576,165.87511912150262
2020-04-16,69.3676521414673,120.30146259139984,62.398895872062305,168.63774182567613
2020-04-17,69.08908014229654,120.04017168515936,63.61681531998582,172.6052233306064
2020-04-20,67.25441207000846,119.72995956217869,62.55196220950394,167.68507686090666
2020-04-21,65.4423529223522,117.41209077025634,61.381052501181706,163.57485063717186
2020-04-22,66.91692049779114,118.39565483129309,62.19246141186173,165.48309706857825
2020-04-23,66.83852161618428,120.528988803096,64.24263139465288,164.98034425610095
2020-04-24,68.66585761703678,121.44926984503279,63.72889624459821,167.3804890739536
2020-04-27,68.76843752273996,118.84160335039472,64.1228235107424,167.20199295884012
2020-04-28,68.0687012614556,116.66223330161937,61.93358112486867,164.43284894185726
2020-04-29,69.58046783795011,118.67773321765578,66.13680083394146,168.52035999541997
2020-04-30,71.55875701340794,124.37208934208518,67.72010103349268,172.92116303946412
2020-05-01,70.28482615567606,115.05200932537544,66.09137014951902,167.59169360473953
2020-05-04,71.42617701204529,115.67653807624474,66.9884180212092,172.34625808134768
2020-05-05,72.31455873038894,116.63330953327129,67.33861995577718,172.97680748392762
2020-05-06,73.17151433130147,117.61829515321185,68.03295257992218,175.3248517567117
2020-05-07,73.84508882314053,119.34085799066442,68.27654681772857,176.5899763805861
2020-05-08,75.84462327922867,118.96198872505597,69.54649219727767,177.8042827827491
2020-05-11,76.71387734096183,120.9604361697448,70.27668474453708,178.8183435742561
2020-05-12,76.24726356505073,118.61200014677848,69.22797428268497,176.5188695355481
2020-05-13,75.21608456762715,118.3142602576596,68.01094834282603,173.6588519063931
2020-05-14,75.64497196845086,120.21525094343653,67.52763880008615,173.071867082503
2020-05-15,75.10758524971061,120.61545168391967,68.80154379328009,176.0882182065814
2020-05-18,76.83431884205345,122.14694714105823,68.73779305016056,177.1956154381918
2020-05-19,76.545758452449,122.66071148821075,69.30898959699199,177.17266653760004
2020-05-20,77.96660121214725,125.32642598905632,70.19034644658741,178.37017000268227
2020-05-21,77.33287172282424,123.20299303051567,71.13181016299106,177.52282337072356
2020-05-22,78.08377931831663,121.78652779864593,71.00850985493972,176.795393267657
2020-05-26,77.21008710458142,121.79727952228893,71.45588135853318,175.40420279132593
2020-05-27,77.93299634808929,120.62097374164267,71.36795086517002,175.47564214860336
2020-05-28,77.48492834478597,120.70952471135561,70.72678739895103,174.508124924204
2020-05-29,77.94728479583489,122.27345221029617,71.80107289883172,176.88557530816206
2020-06-01,78.32773877495744,123.93561223431561,71.36193398025073,175.75681215897376
2020-06-02,79.19082355270547,124.35861584661966,72.56658696920863,178.51783180717104
2020-06-03,79.22195933668138,123.93955485445245,71.91427664054169,177.9910395505292
2020-06-04,79.00538249737428,123.72536036331765,71.49836251544872,177.39674686137545
2020-06-05,80.75362194280461,124.33653153993335,71.79089135298979,179.37750536254572
2020-06-08,81.56471228103906,126.88441677778995,72.5771110027747,181.69680574374112
2020-06-09,83.96054246086061,130.44280188506895,72.62347348462623,182.78912856699495
2020-06-10,86.04871606099456,132.8543705304394,73.02972254714038,188.57697101196027
2020-06-11,82.6416379754921,128.7598073769665,70.75901468248355,181.42119928228695
2020-06-12,82.70031888866369,127.27564645726582,70.0589504776477,180.96685285217848
2020-06-15,83.90441443742506,129.3339426596454,71.08440995616616,182.11921533629214
2020-06-16,85.87555782444852,131.13135500395236,71.61512797827407,185.80046032994267
2020-06-17,85.89881591428603,132.78308909533294,72.89927461448615,186.93502857973223
2020-06-18,86.34068691710543,133.13404747734242,71.8678279869212,189.98657694697266
2020-06-19,85.41421292223399,134.23936473326947,71.61578690716622,187.49863881239418
2020-06-22,87.79984991918866,136.58611503665753,72.48872685216618,193.73004077663697
2020-06-23,89.3179528793835,138.50861000766469,72.96108574853082,193.7238766035004
2020-06-24,88.51904284898716,137.6833619387291,71.96400870952631,192.4121971735104
2020-06-25,88.94358304098006,138.0219517943603,71.3819025397578,192.31326180630236
2020-06-26,86.94596509174653,135.39631059954428,68.60342153214113,190.7524269075061
2020-06-29,88.21189166994105,134.47409534039906,68.66173160528834,190.73965566973365
2020-06-30,89.1420311292776,138.45672453000842,70.5590653877433,195.73459959395498
2020-07-01,89.23499413960438,144.7846205111587,71.59420562002853,197.58586884847495
2020-07-02,88.92139124589356,145.40740132566964,73.72175958359627,198.3892551488048
2020-07-06,91.54079212967171,153.61733863719107,75.61147120626846,203.58901616570353
2020-07-07,91.00871349445201,151.12940611600237,75.27454030236076,200.70072100014758
2020-07-08,93.39607135276322,154.98219581575458,76.01281859496282,205.68717806182866
2020-07-09,93.57040696087194,160.25445258348213,75.6997031480488,206.0932848687915
2020-07-10,94.16362425837859,160.93833537103757,77.03254508902462,207.044214384581
2020-07-13,93.24547144238038,156.51609444015605,75.12068406301148,200.41455535284575
2020-07-14,95.26323142749855,154.73481504748483,75.99326895381103,201.99193223755617
2020-07-15,95.30631447229737,151.2739941532787,75.51439360464755,199.73025561608785
2020-07-16,94.85382194820708,150.75905834516135,76.05337104930922,198.06214017352352
2020-07-17,94.15271908124446,149.0200808472422,76.09396498191805,195.89244581377025
2020-07-20,96.32686654230405,160.22613774605998,78.24281647493736,202.81166816859312
2020-07-21,94.81641892417433,158.2677042714556,78.47952319528896,201.2983766502333
2020-07-22,95.27297769168932,155.68967324137185,78.27856852652103,204.42231579766613
2020-07-23,91.0358853360691,149.96706854500576,76.482211863469,196.47735252249362
2020-07-24,90.77549004187566,150.86470602380982,74.87452984094439,194.7079168061437
2020-07-27,92.12037707569343,153.5810473887074,75.93865756931913,195.66454497226516
2020-07-28,91.62844555514629,150.84560384649524,74.67894122594419,195.60237543899734
2020-07-29,92.47417337572895,151.88699661894455,75.77348171816126,195.5504461130918
2020-07-30,94.50533990370612,153.6169627546641,76.82868757578328,197.463687873525
2020-07-31,103.03658105983186,158.6832276613368,74.94992863073438,197.06848086166326
2020-08-03,106.60638522267834,156.70474321172114,74.3737528229247,207.01847644966858
2020-08-04,107.79514674235017,157.3592695027019,73.41996503582551,206.13485726462216
2020-08-05,107.89359213740705,161.0881510331486,73.55363855754948,205.82769971173937
2020-08-06,111.73935422540693,162.1730533846049,74.232396052107,208.07170304346928
2020-08-07,108.93297603111807,158.98503449460887,74.68428264732562,205.55002160101745
2020-08-10,111.08456247993789,158.09155383842662,74.46621252633649,201.3643250346867
2020-08-11,107.44308679204686,154.56483959816995,74.34624408346981,197.39773936391907
2020-08-12,111.15731240847458,158.77563666216216,75.2109636117919,200.3853307606339
2020-08-13,112.1977997512241,158.68484803138597,75.94293261990376,200.90780597247385
2020-08-14,113.67716332043267,158.02191093209223,75.37521685922322,201.95959479324668
2020-08-17,111.98925214086123,159.9313457709135,75.49307791856562,201.9699899987518
2020-08-18,114.17481406332526,166.0081321607046,77.4481541792242,204.0821865646903
2020-08-19,113.0768084182108,164.26415170884314,77.06321088440667,202.41899843176958
2020-08-20,116.65496239333632,165.30603031906557,78.85537163414739,207.35131773346754
2020-08-21,121.40038431739623,165.06077974847642,78.92320064192684,205.19542208412878
2020-08-24,124.1252053910325,166.07622924238143,79.769339525431,207.34399446870086
2020-08-25,122.60091216666635,168.23487661101552,80.42842292909499,208.3861995181518
2020-08-26,124.71454673744,172.8375896981626,82.41902460839073,213.49636098959223
2020-08-27,122.8355797990141,170.84713862441112,81.81269606069681,217.7902655474762
2020-08-28,122.91888133780964,171.1088317477533,82.09684873335502,221.66931700286523
2020-08-31,126.53156495111287,173.13977853591024,81.69278726685613,218.45752404400739
2020-09-01,131.83212569917555,175.98151180668643,82.59433951888754,220.05728718857932
2020-09-02,128.99841784741167,177.3569825673294,85.64617775794783,223.15867684105666
2020-09-03,119.94905461783054,169.29279225905708,82.36022012746469,212.14035576603177
2020-09-04,118.4905543513228,164.91327173215677,79.4277135853046,208.10188990687277
2020-09-08,111.26227521829065,158.17984045325227,76.10613926070901,197.33173172255792
2020-09-09,114.40731370156846,163.47640058432862,76.20103204173542,202.92851762353035
2020-09-10,111.32139239969302,159.42382301756962,75.27339110205128,197.9347417129144
2020-09-11,110.39786555144997,155.98232022333278,74.9411714289794,198.87201995589209
2020-09-14,111.95051061667822,155.38492811133858,74.88299582500659,196.10579798929524
2020-09-15,113.9518680571278,157.94506600702948,76.56360943655385,202.67298843279036
2020-09-16,109.26865545839848,154.2586332229656,75.88060886467333,196.46894286142006
2020-09-17,108.75396830564664,150.57011604047102,74.7079181762668,198.0126581796775
2020-09-18,104.4028629322965,147.56122912463996,72.33512896729748,192.15049672639267
2020-09-21,107.71168257964503,148.36790829398052,70.79807289090931,196.17963153745367
2020-09-22,108.70837631836032,156.24666238515542,71.30416586562002,198.23700306222028
2020-09-23,105.67218506604608,150.60868149304102,69.63162984597182,194.98195886962463
2020-09-24,105.4020665416391,150.7924186900403,69.97788708942842,195.75533464078742
2020-09-25,109.97297704311676,155.0144442635605,71.41968763374368,199.306532028242
2020-09-28,111.87441432914882,158.95046239744647,72.906783728825,202.19162078157734
2020-09-29,112.03043638812538,157.69230095844253,73.5732530569587,199.58952620883343
2020-09-30,113.36753495075808,157.69451986069646,73.80475450895186,203.96764233481633
2020-10-01,114.2272741786445,160.91614870123448,74.05903264311686,202.8567932448354
2020-10-02,110.88418577163559,157.20379501333278,72.8095022015258,201.42763098661268
2020-10-05,113.79215625575118,159.58755190965675,72.89226950561893,201.57937003830307
2020-10-06,111.07059783849088,155.64279032975077,72.07875004464385,199.79118644911333
2020-10-07,112.47461930685111,159.63985329571608,72.0192432322465,201.5615460129255
2020-10-08,112.33731544983698,160.26020190255468,73.70746768628916,203.27163256638883
2020-10-09,114.98909485808352,164.5936458959862,75.5923935786955,207.936875437206
2020-10-12,120.57584762268222,172.44103338288625,78.39283021172656,211.71239380520387
2020-10-13,119.52083473526261,173.26462224392404,79.55038374496708,216.67866602491225
2020-10-14,118.39672651951459,168.33618015533844,78.69465367367663,212.10419917418827
2020-10-15,118.56137463762587,167.4424539513099,78.37054115148145,213.94286099414958
2020-10-16,116.49564799501543,163.71330842814322,77.64258033002885,210.95700162407485
2020-10-19,113.6335461139629,160.9243559716098,76.23470255689199,208.63605829435696
2020-10-20,115.09731656969419,160.85322927001928,76.41943335003583,206.62343911666377
2020-10-21,114.18575824709463,159.31194568071416,78.69504843422061,207.71571455405126
2020-10-22,113.38344975052105,159.34008209576396,80.53032730189472,207.26198992637126
2020-10-23,112.4722863519657,160.10204793771263,82.22956890588357,208.1480199545886
2020-10-26,112.79582926331476,160.80747955534767,80.94987357544328,204.43789268701542
2020-10-27,113.47505147707464,164.2147141419118,80.12830723753737,204.36081020746363
2020-10-28,109.40984474257924,158.82473211830225,76.3514193890937,197.71284465996163
2020-10-29,112.20732416414396,160.09123134857305,76.18765706792689,196.92548439861787
2020-10-30,106.8223165122247,152.1327430582494,79.4341895130154,195.30489684985136
2020-11-02,106.36496989876305,150.1172492550682,80.42405940787229,195.44350532386724
2020-11-03,107.47015607764857,152.41813453355135,82.5519763968217,197.86621702995188
2020-11-04,112.61040367023766,162.18053711817493,88.26438283411453,208.08496903552742
2020-11-05,115.2945274179565,166.51434609235736,90.06493057546965,212.8360091876007
2020-11-06,117.13190956523003,165.95265132379762,90.53842129656674,217.3628054216061
2020-11-09,113.6910658215622,157.0631902673765,88.89635503301238,210.69643445450765
2020-11-10,114.16101382147784,151.92445325637706,87.52523909818436,205.87067840230077
2020-11-11,116.32250861016207,156.60478793602772,85.91342158110145,207.53330226866558
2020-11-12,117.1864682501359,155.8445747293485,86.34049574248196,208.2837366534479
2020-11-13,116.66912642116257,156.40187433929765,87.42694589893105,208.74165854947577
2020-11-16,118.07999101344866,156.5906513402445,89.13722468936305,209.34572370805628
2020-11-17,116.90331223891756,156.82209259510242,89.35873775371574,207.92091415578003
2020-11-18,115.79692985366661,155.379085023162,88.50759107809775,203.78233316094105
2020-11-19,116.1594284253964,155.86058156021411,89.09575716215367,206.42038602930268
2020-11-20,115.01629089963271,154.8849751786715,86.86165928065603,202.6055087025447
2020-11-23,111.65710558065415,155.09311364315008,86.22073929337704,204.2004406452864
2020-11-24,112.7154950506644,155.9159544103076,86.48503010882362,205.603628374046
2020-11-25,113.49402458564815,159.26613259332512,87.84684055374784,207.27766316194888
2020-11-27,114.12365283718573,159.9953304751489,88.70702386500784,207.4942854315909
2020-11-30,116.43064419021965,158.58903428235135,88.89494228476781,207.78706557832936
2020-12-01,120.18674648214439,160.98118696982453,90.39683234992484,208.67185069794158
2020-12-02,120.43808331715903,160.35376142744346,92.18435077965042,208.0891313696562
2020-12-03,120.67410395544337,159.51862218093615,92.06077989541963,208.19044334436043
2020-12-04,119.9155284513717,158.17828365692137,91.08785265329352,206.60595407714308
2020-12-07,121.2690398331614,157.87211946823263,90.96973938560805,207.95513884307357
2020-12-08,121.62011510506592,158.9493858866359,89.50566674418828,207.9852010724664
2020-12-09,119.80492483497807,155.3779644400701,88.9343863390172,206.08704775533147
2020-12-10,120.53468801222155,154.87791890317058,87.58368091148431,203.4268791770218
2020-12-11,120.07992644655171,155.90707724123635,88.82739573943117,206.12219955537358
2020-12-14,119.41131162058934,157.8914122845624,87.66666883836307,206.7351903066724
2020-12-15,124.86037513725421,158.499775312949,88.18837684894413,207.12623865672677
2020-12-16,125.46260160311448,161.95532302723376,88.0078347974968,211.68357165604058
2020-12-17,126.05746001667741,162.07730020790356,86.75358713713027,211.6664525105264
2020-12-18,124.43939698576033,160.30537512159648,86.18480359017346,212.23508418152304
2020-12-21,125.92898723071848,160.23637142513047,85.65548129550467,214.54620591898453
2020-12-22,128.62704005715588,160.46317203686465,85.77962767545239,216.70637403274702
2020-12-23,128.93289127301006,159.3818800110667,85.52647581624286,213.98496726538178
2020-12-24,129.29019999959448,158.874178186083,86.75390978410884,216.1655345639283
2020-12-28,134.0170821502453,164.05268379129217,88.31415027025827,216.80358845965867
2020-12-29,132.29304251778908,166.53628640904435,88.42092677935246,217.14683617215195
2020-12-30,131.45229053580758,164.59835711788747,87.19350816366261,215.27046498219855
2020-12-31,130.16720463927615,162.75817872035964,87.23829998281045,215.05135388254538
2021-01-04,127.3394806567711,159.53219566951688,86.25535896426769,211.1494944782862
2021-01-05,127.87154781442567,160.80452342196944,85.81168452728757,211.0479579294266
